class,feature,weight
ENG,tri_sua,0.17127915177195446
ENG,tri_sub,0.710190198638401
ENG,tri_sud,-0.0002665499981368308
ENG,tri_sue,0.32126124204723505
ENG,tri_sug,0.008919883769621991
ENG,tri_suh,-0.006543237673742012
ENG,tri_sui,0.02993070606531795
ENG,tri_suk,-0.14822394157062954
ENG,tri_sul,-0.01667698299909005
ENG,tri_sum,-0.4787399667799343
ENG,tri_sun,-0.011248753773796017
ENG,tri_suo,-0.26174541855567035
ENG,tri_sup,0.4789012961673802
ENG,tri_suq,-0.02700542322560092
ENG,tri_sur,0.105038908164155
ENG,tri_sus,-1.450700196233193
ENG,tri_sut,-0.14819734618850622
ENG,tri_suw,-0.029296107678740243
ENG,tri_suz,0.5607007042003511
ENG,tri_swa,-0.005024506663441172
ENG,tri_swd,-0.24553880603170325
ENG,tri_swe,-0.29243657188863353
ENG,tri_swi,0.3704865728666248
ENG,tri_sws,0.0
ENG,tri_sxt,-0.649439959763216
ENG,tri_sya,-0.3301715815502432
ENG,tri_syc,0.025755414598036923
ENG,tri_sye,-0.4134045953722741
ENG,tri_syi,-0.13808760770098574
ENG,tri_syo,-0.41542929892201474
ENG,tri_sys,0.19773308872511564
ENG,tri_syt,-0.00863924383957846
ENG,tri_syu,-0.07984767684759193
ENG,tri_t's,0.3018155947297741
ENG,tri_t-2,0.5800446686272733
ENG,tri_t-3,0.3418408245279464
ENG,tri_t-a,-0.005945265083097351
ENG,tri_t-b,0.14266594987215522
ENG,tri_t-c,0.0
ENG,tri_t-d,-0.00015960984843547743
ENG,tri_t-h,-0.05297234607285836
ENG,tri_t-i,0.0
ENG,tri_t-m,0.12067837725215122
ENG,tri_t-p,-0.4183241814940272
ENG,tri_t-r,-0.0010381216642489596
ENG,tri_t-u,-0.0030705051890660413
ENG,tri_t^t,-0.07347875620897168
ENG,tri_ta',-0.19921228674451757
ENG,tri_ta-,-0.0050004876730180906
ENG,tri_taa,-0.315978687085678
ENG,tri_tab,0.430611296770429
ENG,tri_tac,0.17021014359910489
ENG,tri_tad,-0.13596691672382297
ENG,tri_tae,-0.17343988626370727
ENG,tri_taf,0.007728268462882265
ENG,tri_tag,-0.11634527946890927
ENG,tri_tah,-0.04140501369240408
ENG,tri_tai,0.9665555440307202
ENG,tri_tak,0.5131721740185954
ENG,tri_tal,1.0124245352647248
ENG,tri_tam,-0.49344747316245047
ENG,tri_tan,-0.18312909467417154
ENG,tri_tao,-1.0223684477255115
ENG,tri_tap,0.6439077858911635
ENG,tri_tar,0.235983020802327
ENG,tri_tas,-0.9056623217699791
ENG,tri_tat,0.8944409870426673
ENG,tri_tau,-0.4882879543222161
ENG,tri_taw,-0.6718045632198413
ENG,tri_tax,1.0431111143931284
ENG,tri_tay,-0.23991635833344707
ENG,tri_tba,0.07685767484293064
ENG,tri_tbi,-0.002374984874135727
ENG,tri_tbr,0.00887631377133082
ENG,tri_tch,-0.20611152152643075
ENG,tri_tco,0.0
ENG,tri_tdo,0.16394460280280904
ENG,tri_tea,-0.6455394802336832
ENG,tri_teb,0.02234986930745019
ENG,tri_tec,-0.7042315783164448
ENG,tri_ted,0.7146114143031465
ENG,tri_tee,0.847734052403455
ENG,tri_tef,0.018320616739073023
ENG,tri_teg,-0.03184201637144021
ENG,tri_teh,-0.003307854691708927
ENG,tri_tek,-0.5962494606857442
ENG,tri_tel,-0.009532111626369055
ENG,tri_tem,0.21964676188855084
ENG,tri_ten,0.5515863055167082
ENG,tri_teo,-0.1539262317513148
ENG,tri_ter,0.12823282020500112
ENG,tri_tes,-0.2154651727363735
ENG,tri_teu,-0.5371263220809055
ENG,tri_tev,-0.5851795911750663
ENG,tri_tex,0.6009398130738849
ENG,tri_tey,-0.2130424468653572
ENG,tri_tf-,0.10113849859466563
ENG,tri_tfa,0.001811676617755764
ENG,tri_tfi,0.004437119613135503
ENG,tri_tfl,0.05267007764921323
ENG,tri_tfo,0.004148012656205541
ENG,tri_tfr,-0.3912177527991602
ENG,tri_tfu,0.01176826291516197
ENG,tri_th-,0.0
ENG,tri_tha,0.4747550008638885
ENG,tri_thd,0.03738923967721305
ENG,tri_the,-0.6851131506141083
ENG,tri_thi,-0.07486898123976687
ENG,tri_thl,-0.22123800944915037
ENG,tri_tho,-0.6333288503607993
ENG,tri_thr,-0.0048940932281878015
ENG,tri_thu,-0.5669982331809544
ENG,tri_thw,0.00012164469187681273
ENG,tri_ti-,0.18871816229190863
ENG,tri_tia,-0.4578304385831137
ENG,tri_tib,0.17126714536165327
ENG,tri_tic,0.6524385005657436
ENG,tri_tid,-0.6300399481919521
ENG,tri_tie,0.5810734972431811
ENG,tri_tif,0.016890563777920194
ENG,tri_tig,-0.4298010837167902
ENG,tri_tih,-0.002264715036233075
ENG,tri_tii,-0.004259219369916833
ENG,tri_tik,0.3015073857709848
ENG,tri_til,0.723083479093703
ENG,tri_tim,0.3029763090362835
ENG,tri_tin,-0.6538632375520029
ENG,tri_tio,1.2098270336504522
ENG,tri_tip,-0.1969742632985308
ENG,tri_tir,0.08385702189322551
ENG,tri_tis,-0.9673791070934596
ENG,tri_tit,-0.43524362328650973
ENG,tri_tiv,-0.2731178713426329
ENG,tri_tiw,-0.012880180152105512
ENG,tri_tiy,-0.009657462046024625
ENG,tri_tiz,0.6033238566853903
ENG,tri_tla,-0.03231629653443541
ENG,tri_tle,0.367810254006234
ENG,tri_tlg,-0.468056566330387
ENG,tri_tli,0.374961238670815
ENG,tri_tlo,-0.634587768744002
ENG,tri_tlu,-0.0028114662245971693
ENG,tri_tma,-0.157164686556951
ENG,tri_tme,0.25697801164586276
ENG,tri_tml,0.13416996481310606
ENG,tri_tna,-0.07620754830238277
ENG,tri_tne,0.05591868726316653
ENG,tri_tng,-0.004839125965204455
ENG,tri_tnt,0.12836114087667608
ENG,tri_tnu,-0.0003335893323517095
ENG,tri_to',-0.00507980296166891
ENG,tri_to-,0.2689482561126649
ENG,tri_tob,0.8202043535796967
ENG,tri_toc,-0.07177089956753427
ENG,tri_tod,0.7570204832329375
ENG,tri_tof,-0.5930929549097328
ENG,tri_tog,-0.05794538565681387
ENG,tri_toh,-0.08111693224979746
ENG,tri_tok,0.17969782847789845
ENG,tri_tol,-0.31100601995764116
ENG,tri_tom,0.09240623251238546
ENG,tri_ton,-0.09049996221379757
ENG,tri_too,0.021261994034963046
ENG,tri_top,0.6506500633387395
ENG,tri_tor,0.032609501648152586
ENG,tri_tos,-0.12986662190475642
ENG,tri_tot,0.7907154726271902
ENG,tri_tou,0.029875535047441344
ENG,tri_tow,0.6557665569942728
ENG,tri_tph,0.016551116370994136
ENG,tri_tpo,-0.2842121109948423
ENG,tri_tra,0.9026240082356052
ENG,tri_trc,0.012388021069947316
ENG,tri_tre,-0.23482033058238
ENG,tri_tri,0.451042571675185
ENG,tri_tro,0.23402378437669885
ENG,tri_tru,0.07710227948404537
ENG,tri_try,0.39540082199448284
ENG,tri_tsa,-0.032675956637910814
ENG,tri_tse,-0.22998640077969035
ENG,tri_tsh,-0.4834024184592294
ENG,tri_tsi,-0.6295827037823872
ENG,tri_tsk,-1.8349491597170047
ENG,tri_tso,-0.07884406823716013
ENG,tri_tss,-0.38793057761687083
ENG,tri_tsu,-0.29025294687557385
ENG,tri_tsy,-0.0012318367070596756
ENG,tri_tte,0.23672988805588477
ENG,tri_tth,-0.28360804880944873
ENG,tri_tti,0.0455904787071823
ENG,tri_tto,-0.06445114948297422
ENG,tri_ttr,0.24544187151789654
ENG,tri_tty,0.5294646226969181
ENG,tri_tua,0.18993088641565767
ENG,tri_tub,0.039235253778609945
ENG,tri_tud,0.3991596920374776
ENG,tri_tug,-0.22187177020890167
ENG,tri_tuh,-0.014210778177918349
ENG,tri_tui,-0.11281935461199027
ENG,tri_tuk,-0.07351726146823508
ENG,tri_tul,-0.6722319020723959
ENG,tri_tum,-0.06436392135156525
ENG,tri_tun,-0.07188517422052763
ENG,tri_tuo,-0.0059658331227259226
ENG,tri_tup,-0.3645524387208139
ENG,tri_tur,0.9040169849222258
ENG,tri_tus,-0.3019252429153424
ENG,tri_tut,0.06338389800575799
ENG,tri_tuu,-0.0039852393877508495
ENG,tri_tuw,-0.23601870388540364
ENG,tri_tuy,-8.992887313502622e-05
ENG,tri_tv5,1.218897960445138
ENG,tri_twa,-0.08959940961786589
ENG,tri_twe,0.23448699112926627
ENG,tri_twi,-0.6053996579848385
ENG,tri_two,-0.005500696218878226
ENG,tri_tya,-6.14484230593066e-05
ENG,tri_tye,-0.22628569725812261
ENG,tri_tyl,0.11971057469728939
ENG,tri_tym,0.05918612880901862
ENG,tri_typ,0.248117812547291
ENG,tri_tyt,0.0
ENG,tri_u's,0.40298912366077133
ENG,tri_u-a,-0.002142138106113272
ENG,tri_u-l,-0.0008131124426483629
ENG,tri_u-p,0.0
ENG,tri_u-s,-0.14996332305930232
ENG,tri_u30,-0.009185035622863304
ENG,tri_uad,0.1361734195294271
ENG,tri_uag,0.15672304815468016
ENG,tri_uah,-0.0005648849444178579
ENG,tri_ual,0.41361211720198826
ENG,tri_uam,0.0
ENG,tri_uan,-0.09610505100813721
ENG,tri_uar,0.563032723993084
ENG,tri_uat,0.06879137531141898
ENG,tri_uay,-0.5579341628590669
ENG,tri_uba,-0.30297403899247327
ENG,tri_ube,0.7219833782860943
ENG,tri_ubh,-0.0075154111429753985
ENG,tri_ubi,-0.45868359661946295
ENG,tri_ubj,0.231125615300888
ENG,tri_ubl,0.15733588755153086
ENG,tri_ubo,-0.6452695692256272
ENG,tri_ubr,-0.2166121681909618
ENG,tri_ubs,0.27429584832023823
ENG,tri_ubu,-0.039820343259520004
ENG,tri_ubw,-0.1843664342980502
ENG,tri_uby,-0.49334107185046405
ENG,tri_uca,0.06597846800938567
ENG,tri_uce,-0.062374078785138946
ENG,tri_uch,-0.3729784218884367
ENG,tri_uci,0.0
ENG,tri_uck,0.5097506890549389
ENG,tri_ucl,0.0342555557860299
ENG,tri_uco,-0.21989916384272526
ENG,tri_uct,0.00025552984413504393
ENG,tri_ucy,-0.197179188892193
ENG,tri_uda,-0.5541606188265483
ENG,tri_ude,0.17711504174462359
ENG,tri_udg,0.37217555079271586
ENG,tri_udi,0.6659158280595843
ENG,tri_udj,-0.06094663610164711
ENG,tri_udo,0.3348683574979067
ENG,tri_uds,-0.1960065181044698
ENG,tri_udu,-0.02274268755142299
ENG,tri_udy,-0.06259061705126917
ENG,tri_ue-,0.0
ENG,tri_uee,0.6091719131827582
ENG,tri_uel,-0.8188550550838942
ENG,tri_uen,-0.03434934708709827
ENG,tri_uep,0.019673918290744243
ENG,tri_uer,-0.042965203613331025
ENG,tri_ues,-0.09983208472656808
ENG,tri_uet,0.029366328632004734
ENG,tri_uev,-0.04519133711118444
ENG,tri_uez,-0.27182743271236176
ENG,tri_uff,0.0
ENG,tri_uga,-0.4858690038019058
ENG,tri_ugd,-0.0026769918512782277
ENG,tri_uge,-0.19466383571991014
ENG,tri_ugg,0.045755448238371126
ENG,tri_ugh,0.004929510170516173
ENG,tri_ugi,-0.14009086114774305
ENG,tri_ugl,0.0025776832265106352
ENG,tri_ugm,-0.005929702559580526
ENG,tri_ugn,-0.028981126652126953
ENG,tri_ugo,-0.40352741623734945
ENG,tri_ugp,-0.0007023229595535455
ENG,tri_ugs,0.03464599649346682
ENG,tri_ugt,-0.029979716564014637
ENG,tri_ugu,-0.008921383817168156
ENG,tri_ugy,-0.004248121658470486
ENG,tri_uha,0.6359400587911449
ENG,tri_uhe,-0.006163438751718519
ENG,tri_uhh,-0.42130901710512086
ENG,tri_uhi,-0.006095800644896707
ENG,tri_uho,-0.30473691793074015
ENG,tri_uhu,-0.14550277447377796
ENG,tri_uia,-0.08334976584493207
ENG,tri_uib,-0.038856513385236754
ENG,tri_uic,0.0
ENG,tri_uid,0.3501932820665693
ENG,tri_uig,-0.36138934773793446
ENG,tri_uil,0.4616783101634416
ENG,tri_uin,-0.33618721957501435
ENG,tri_uio,-0.006178004390002507
ENG,tri_uis,0.0
ENG,tri_uit,0.014488357423284965
ENG,tri_uka,-0.08672990737005956
ENG,tri_ukb,0.8581419957071342
ENG,tri_ukd,-0.0002424225348819237
ENG,tri_uke,-0.4434170749427742
ENG,tri_ukh,-0.1645531246699754
ENG,tri_uki,-0.27743426825433104
ENG,tri_ukl,-0.025365768758282697
ENG,tri_ukn,-0.10981047425008286
ENG,tri_uko,-0.17403555304267676
ENG,tri_ukp,-0.009993690880212056
ENG,tri_uks,-0.003781273364687851
ENG,tri_ukt,-0.11887787118568716
ENG,tri_uku,-0.020098931721782357
ENG,tri_uky,-0.00012823562008465813
ENG,tri_ula,-0.40922100531939887
ENG,tri_ulb,-0.05297234607285836
ENG,tri_uld,0.12362020163224056
ENG,tri_ule,0.39361171676709
ENG,tri_ulf,-0.4638755562606367
ENG,tri_uli,-1.0805916710912036
ENG,tri_ulk,-0.010654945012970285
ENG,tri_ull,0.04489281065306385
ENG,tri_ulm,-0.049893033465194934
ENG,tri_ulo,-0.4787931459647175
ENG,tri_ulp,-0.0007318988754430097
ENG,tri_uls,-0.025185414173009752
ENG,tri_ult,0.41635371608549104
ENG,tri_ulu,1.0312271066806642
ENG,tri_uly,0.12540810921990625
ENG,tri_um-,-0.001104782330097469
ENG,tri_uma,0.14233644251054622
ENG,tri_umb,-0.14428925584282631
ENG,tri_ume,-0.634473974597766
ENG,tri_umg,-5.0056662111117374e-05
ENG,tri_umi,-0.3169181124194613
ENG,tri_umn,0.29267443863532366
ENG,tri_umo,-0.014740129748057443
ENG,tri_ump,0.008689807276914195
ENG,tri_umr,-0.112568294737308
ENG,tri_ums,0.01000044896447888
ENG,tri_umu,-0.852451440509772
ENG,tri_umw,-0.008146001677208935
ENG,tri_una,-0.13055650748329084
ENG,tri_unb,0.3856155779586035
ENG,tri_unc,0.25571738276953737
ENG,tri_und,-0.010281540208672425
ENG,tri_une,-0.03258006757096529
ENG,tri_unf,0.014541174843567138
ENG,tri_ung,-0.5452313759129346
ENG,tri_uni,0.5936749206251778
ENG,tri_unj,-0.05481600022365428
ENG,tri_unk,0.17791892102128684
ENG,tri_unl,-0.07367356284538895
ENG,tri_unm,-0.001351060775010384
ENG,tri_unn,0.18672594171087217
ENG,tri_uno,-0.35118089443135186
ENG,tri_unp,0.0009602153604540295
ENG,tri_uns,-0.009225724596585294
ENG,tri_unt,0.02908183735568352
ENG,tri_unu,-0.07653709344457459
ENG,tri_uny,-0.006768623953812739
ENG,tri_uoa,-2.8452538064882168e-05
ENG,tri_uob,-0.04372003450326614
ENG,tri_uod,-0.15733578268074735
ENG,tri_uoe,-0.36601756701064875
ENG,tri_uoi,-0.07116488980562023
ENG,tri_uon,-0.09780546499852613
ENG,tri_uor,0.20036299447150094
ENG,tri_uot,-0.2463822115094019
ENG,tri_upa,-0.3949026311390218
ENG,tri_upe,0.3920390282420438
ENG,tri_upi,-0.2199827185366507
ENG,tri_upl,-0.40603618363949817
ENG,tri_upo,-0.4475372770355998
ENG,tri_upp,0.12270553612970335
ENG,tri_upr,0.0444461543060576
ENG,tri_ups,-0.002099982003264758
ENG,tri_upt,-0.2733149150123442
ENG,tri_upu,-0.14905495232148994
ENG,tri_uqu,-0.1462654711831657
ENG,tri_ura,0.8197167855880291
ENG,tri_urb,0.3365680061043084
ENG,tri_urc,0.0014925675378073978
ENG,tri_urd,-2.659661614178001e-05
ENG,tri_ure,0.421646745552728
ENG,tri_uri,-0.32943428888215026
ENG,tri_url,-0.09244467554637945
ENG,tri_urn,0.10721996742076985
ENG,tri_uro,-0.5895306312926326
ENG,tri_urp,0.2243523214333179
ENG,tri_urs,0.0527092935674659
ENG,tri_urt,0.49150550186970615
ENG,tri_uru,-0.13583459601218367
ENG,tri_urv,0.08160657758021381
ENG,tri_ury,-0.03576164884931624
ENG,tri_us-,-0.0006053539283924231
ENG,tri_usa,0.35565402653552597
ENG,tri_usb,0.5343394053640803
ENG,tri_use,0.26609054978119057
ENG,tri_usg,-6.722607799082212e-05
ENG,tri_ush,0.059303498351405574
ENG,tri_usi,0.01366135713869832
ENG,tri_usk,-0.0817925123883489
ENG,tri_usl,0.06779396379626115
ENG,tri_usm,-0.1916334894199185
ENG,tri_uso,-0.42417385442149325
ENG,tri_usp,-0.7250806318189363
ENG,tri_usq,-0.23083447079540814
ENG,tri_uss,-0.5325771720377839
ENG,tri_ust,-0.34154192516715587
ENG,tri_usu,-0.07324045806914273
ENG,tri_usw,-0.003307854691708927
ENG,tri_usy,0.621172126502476
ENG,tri_uta,-0.2995881968144482
ENG,tri_utb,0.0
ENG,tri_utc,-0.5474597222871392
ENG,tri_ute,0.4199271957763518
ENG,tri_utf,0.004437119613135503
ENG,tri_uth,0.07911985952187733
ENG,tri_uti,-0.460370663331429
ENG,tri_uto,0.16341172839227702
ENG,tri_utr,-0.3060781458278173
ENG,tri_uts,0.04752658101190231
ENG,tri_utu,0.6462846017719883
ENG,tri_uty,0.005094805588396578
ENG,tri_utz,-0.3564930536935539
ENG,tri_uua,-0.00019387305111475488
ENG,tri_uub,-0.009975780505812389
ENG,tri_uud,-0.2644380053773013
ENG,tri_uug,-0.000313691685546374
ENG,tri_uuh,-0.013515242084564059
ENG,tri_uuk,-0.0004054059883079873
ENG,tri_uul,-0.003561966445245821
ENG,tri_uun,-0.0040646318867587645
ENG,tri_uup,-0.33958227115675066
ENG,tri_uus,-0.004418207112084922
ENG,tri_uut,-0.022556261194173383
ENG,tri_uuw,-0.0036751541114499763
ENG,tri_uwa,-0.2762501056694955
ENG,tri_uwe,-0.13683671280379966
ENG,tri_uwi,-0.305824749021331
ENG,tri_uxi,0.0
ENG,tri_uxu,-0.05783150602890423
ENG,tri_uy-,0.059129188488340416
ENG,tri_uya,-0.01839887827328423
ENG,tri_uyi,0.2645741121556349
ENG,tri_uyo,-0.07636720252109598
ENG,tri_uys,0.30998404414362485
ENG,tri_uyu,-0.015899893720546874
ENG,tri_uzm,-0.28963608376162764
ENG,tri_uzo,-0.09183076905873647
ENG,tri_uzu,0.5607007042003511
ENG,tri_vac,0.40957403499852607
ENG,tri_vad,-0.10985549574428213
ENG,tri_vag,0.46890208523360044
ENG,tri_val,-0.718628623469041
ENG,tri_vam,0.5428163198913406
ENG,tri_van,-0.24176904892928958
ENG,tri_vao,-0.01798380340628031
ENG,tri_var,0.5658879755675803
ENG,tri_vat,0.35295617993149253
ENG,tri_vax,-0.08079969289880817
ENG,tri_vcm,0.26076685477973155
ENG,tri_vea,0.03552828988139317
ENG,tri_ved,0.5800322756709105
ENG,tri_veh,0.16523988386526778
ENG,tri_vel,0.23429650541245928
ENG,tri_vem,0.0005251935262488413
ENG,tri_ven,0.14714636367172315
ENG,tri_ver,-0.36784434262214744
ENG,tri_ves,-0.36144296396912035
ENG,tri_vet,-0.020511959385141446
ENG,tri_vey,0.144004611286364
ENG,tri_vez,0.0
ENG,tri_vfa,0.228445411557998
ENG,tri_vi-,0.0
ENG,tri_via,1.077918624402541
ENG,tri_vib,0.33345502502917135
ENG,tri_vic,-1.258290541207714
ENG,tri_vid,0.7550412359585899
ENG,tri_vie,0.2655013159295726
ENG,tri_vig,0.0
ENG,tri_vil,-0.29667705513264797
ENG,tri_vin,-1.0971720522918211
ENG,tri_vio,-0.25023627215401917
ENG,tri_vir,0.5416239771688884
ENG,tri_vis,0.0057051960476154715
ENG,tri_vit,0.7288520339290107
ENG,tri_viv,0.4642746384126788
ENG,tri_viy,-0.4606084267491867
ENG,tri_vlo,0.562296198483897
ENG,tri_voc,0.25682784619372284
ENG,tri_voi,0.07614989316368243
ENG,tri_vol,-0.20202862272647343
ENG,tri_vor,0.032271327039417756
ENG,tri_vot,0.5924982999734335
ENG,tri_w-a,-0.000253018764829379
ENG,tri_wa',-0.0011292591611531282
ENG,tri_wa-,-0.0009499312118025302
ENG,tri_waa,-0.016358079988872034
ENG,tri_wad,-0.08158168437240865
ENG,tri_wag,-0.7842056314262522
ENG,tri_wah,-0.0022350276711534194
ENG,tri_wai,0.14434659868596306
ENG,tri_wak,-0.14025873212316026
ENG,tri_wal,-1.0066255880170831
ENG,tri_wan,0.6606486072074467
ENG,tri_wap,-0.19312672665639294
ENG,tri_war,0.5035603580080532
ENG,tri_was,-0.21157067833455306
ENG,tri_wat,0.6124055684625569
ENG,tri_wav,0.2313674292517369
ENG,tri_waw,-0.00901773829868321
ENG,tri_way,1.1654887039001536
ENG,tri_wbi,0.24413048891305208
ENG,tri_wde,0.0
ENG,tri_wdi,-0.1936086097497522
ENG,tri_wea,0.004560591905518201
ENG,tri_web,0.19435893492058712
ENG,tri_wed,-0.2654966189697144
ENG,tri_wee,0.3371033183593754
ENG,tri_wei,0.36944114082732027
ENG,tri_wek,-0.0884270972916826
ENG,tri_wel,-1.0441455871737486
ENG,tri_wen,-0.4326442907810307
ENG,tri_wer,0.24648085352388846
ENG,tri_wes,0.7128961109120077
ENG,tri_wey,-0.00657003929904631
ENG,tri_wha,0.2838867658274452
ENG,tri_whe,0.21544921678808773
ENG,tri_whi,0.3304448068801405
ENG,tri_wi-,0.6266075915466885
ENG,tri_wia,0.0
ENG,tri_wic,-0.8257431164209005
ENG,tri_wid,-0.06898808183215151
ENG,tri_wie,-0.017386875128198122
ENG,tri_wif,0.20708031372535407
ENG,tri_wig,-0.003026864146821515
ENG,tri_wii,-0.0012127645455948378
ENG,tri_wik,-0.01812638266231516
ENG,tri_wil,0.015911587346177713
ENG,tri_wim,0.02993070606531795
ENG,tri_win,0.4207948447759813
ENG,tri_wir,0.2607996062641936
ENG,tri_wis,-0.11273040907275413
ENG,tri_wit,-0.02969743720127769
ENG,tri_wkw,0.29122658231360726
ENG,tri_wla,-0.3102400643422888
ENG,tri_wle,0.050947072209461736
ENG,tri_wli,0.22597085321957314
ENG,tri_wln,-0.01725000791136372
ENG,tri_wng,0.19689253622917519
ENG,tri_wnl,-0.13927297248668147
ENG,tri_wnw,0.03174661644471218
ENG,tri_wo-,0.4508448591141281
ENG,tri_woa,-0.017599571782042744
ENG,tri_won,-0.3966967715725547
ENG,tri_woo,-0.7438381858388017
ENG,tri_wor,1.5522598826768914
ENG,tri_wou,0.1270361038071276
ENG,tri_wow,-1.3989905257341944
ENG,tri_wps,0.3559819038522143
ENG,tri_wra,-0.06458080456792159
ENG,tri_wre,-0.27222465492142306
ENG,tri_wri,0.08351252460353614
ENG,tri_wro,0.01870072529786687
ENG,tri_wsc,0.0009316384021656254
ENG,tri_wsh,0.02738166576501594
ENG,tri_wsp,0.005062633360966034
ENG,tri_wss,0.04713162943060255
ENG,tri_wta,0.6621066733932133
ENG,tri_wth,0.006474290645892059
ENG,tri_wti,0.12093882286012554
ENG,tri_wto,-0.14154980396308375
ENG,tri_wuh,1.2247533275480789
ENG,tri_wwa,-0.16075801208879886
ENG,tri_wye,0.06140518610599917
ENG,tri_wyn,0.0
ENG,tri_x-m,0.7539005639428924
ENG,tri_x-r,-0.0017731664500142167
ENG,tri_x2m,-0.05799574212851758
ENG,tri_xam,0.17689226287317855
ENG,tri_xas,0.33462907704818023
ENG,tri_xbo,0.03238503569995692
ENG,tri_xce,0.027930225294256983
ENG,tri_xci,0.4919561032395385
ENG,tri_xcu,0.016133775084637772
ENG,tri_xec,0.0
ENG,tri_xen,-0.1886519259514199
ENG,tri_xer,0.3748647390138198
ENG,tri_xes,0.13694951658895696
ENG,tri_xhe,-0.06094663610164711
ENG,tri_xia,0.03931560199899738
ENG,tri_xib,0.11875978331766521
ENG,tri_xid,0.25902110090791836
ENG,tri_xie,-0.15733520437309484
ENG,tri_xil,0.0
ENG,tri_xim,-0.01652637171675611
ENG,tri_xin,0.1781903851582783
ENG,tri_xis,0.007994827473590883
ENG,tri_xot,0.04512058319097002
ENG,tri_xpa,0.04819654492575809
ENG,tri_xpe,0.4813623726825875
ENG,tri_xpi,-0.0006460174203390867
ENG,tri_xpl,-0.5564825098275542
ENG,tri_xpo,-0.34721989288391913
ENG,tri_xpr,-0.22614062462680937
ENG,tri_xte,0.02125877345700769
ENG,tri_xto,-0.04121878798491181
ENG,tri_xtr,0.3492434000349599
ENG,tri_xur,-0.05783150602890423
ENG,tri_xyf,0.1811354966951423
ENG,tri_y-a,-0.039069824686546364
ENG,tri_y-b,0.058456590320499914
ENG,tri_y-d,0.15856244491255594
ENG,tri_y-i,0.12259200907162969
ENG,tri_y-k,-0.0001990121337171073
ENG,tri_y-l,-0.00014989923541457493
ENG,tri_y-n,-0.11380724688961798
ENG,tri_y-t,-0.002060169727202185
ENG,tri_y-u,-5.0378707681498727e-05
ENG,tri_ya-,-5.5622984160867944e-05
ENG,tri_ya2,-0.001979908364813764
ENG,tri_yaa,-0.002766999954713296
ENG,tri_yab,-0.009127753764184742
ENG,tri_yad,-0.09346354998528093
ENG,tri_yaf,-0.006125305419068007
ENG,tri_yag,-0.023087609587543387
ENG,tri_yah,-0.0017013942986046295
ENG,tri_yai,-0.004705248953472755
ENG,tri_yak,-0.019090781785655826
ENG,tri_yal,0.5456006855324245
ENG,tri_yam,-0.05533321740638465
ENG,tri_yan,-0.5842129614007412
ENG,tri_yao,-0.00807676305583071
ENG,tri_yap,-0.4133267185274415
ENG,tri_yaq,-2.4372436943181662e-05
ENG,tri_yar,-0.00084027529510832
ENG,tri_yas,-0.16555314620949144
ENG,tri_yat,-0.04359272169358884
ENG,tri_yaw,-0.19205979001734663
ENG,tri_yay,-0.001657626902340633
ENG,tri_yba,-0.11062661384294109
ENG,tri_ybe,0.3895988414239232
ENG,tri_ybo,-0.018019150961461994
ENG,tri_yca,-0.047429255810582556
ENG,tri_ych,0.025755414598036923
ENG,tri_ycl,0.0037880188068636442
